Suburb/Town,Sports Played,Facility_Count,Lat,Long
Lilydale,Lawn Bowls,1,-37.760122,145.352205
Lilydale,Motor Sports,1,-37.760122,145.352205
Lilydale,Soccer,1,-37.744799,145.360513
Lilydale,Swimming,1,-37.755508,145.34919
Lilydale,Tennis (Outdoor),2,-37.760122,145.352205
Lindenow,Australian Rules Football,1,-37.802093,147.45433
Lindenow,Cricket,1,-37.802093,147.45433
Lindenow,Lawn Bowls,1,-37.802093,147.45433
Lindenow,Netball,1,-37.802093,147.45433
Lindenow,Tennis (Outdoor),1,-37.802093,147.45433
Lindenow South,Australian Rules Football,1,-37.832682,147.430423
Lindenow South,Cricket,1,-37.832682,147.430423
Lindenow South,Golf,1,-37.835987,147.436402
Lindenow South,Netball,1,-37.832682,147.430423
Lindenow South,Tennis (Outdoor),1,-37.832682,147.430423
Linton,Australian Rules Football,1,-37.68335,143.568028
Linton,BMX,1,-37.68335,143.568028
Linton,Basketball,1,-37.682917,143.567159
Linton,Cricket,1,-37.68335,143.568028
Linton,Lawn Bowls,1,-37.684492,143.561703
Linton,Netball,1,-37.68335,143.568028
Linton,Netball (Indoor),1,-37.682917,143.567159
Linton,Skating,1,-37.68335,143.568028
Linton,Tennis (Outdoor),1,-37.68335,143.568028
Lismore,Australian Rules Football,1,-37.958212,143.341005
Lismore,Cricket,1,-37.958212,143.341005
Lismore,Golf,1,-37.948216,143.326743
Lismore,Lawn Bowls,1,-37.955057,143.344148
Lismore,Netball,1,-37.958212,143.341005
Lismore,Squash / Racquetball,1,-37.958212,143.341005
Lismore,Swimming,1,-37.955394,143.344467
Lismore,Tennis (Outdoor),1,-37.958212,143.341005
Little River,Australian Rules Football,1,-37.961417,144.497406
Little River,Cricket,2,-37.9704535,144.502821
Little River,Cycling,3,-37.960711,144.49856
Little River,Equestrian,1,-37.97949,144.508236
Little River,Skating,1,-37.961417,144.497406
Little River,Tennis (Outdoor),1,-37.961417,144.497406
Loch,Cricket,1,-38.368236,145.712552
Loch,Lawn Bowls,1,-38.370392,145.706962
Loch,Soccer,1,-38.368236,145.712552
Loch,Tennis (Outdoor),1,-38.368236,145.712552
Loch Sport,Cricket,1,-38.057079,147.565283
Loch Sport,Golf,1,-38.059046,147.561262
Loch Sport,Lawn Bowls,1,-38.057079,147.565283
Loch Sport,Netball,1,-38.057079,147.565283
Loch Sport,Sailing,1,-38.055476,147.56578
Loch Sport,Tennis (Outdoor),1,-38.057079,147.565283
Lockington,Australian Rules Football,1,-36.265744,144.541312
Lockington,Basketball,1,-36.265744,144.541312
Lockington,Cycling,1,-36.271352,144.53569
Lockington,Equestrian,1,-36.257486,144.480253
Lockington,Golf,1,-36.244396,144.500671
Lockington,Lawn Bowls,1,-36.271639,144.527101
Lockington,Netball,1,-36.265744,144.541312
Lockington,Swimming,1,-36.267617,144.538855
Lockington,Tennis (Outdoor),1,-36.265744,144.541312
Lockwood,Tennis (Outdoor),1,-36.824561,144.191569
Lockwood South,Cricket,1,-36.8426,144.1548
Lockwood South,Lawn Bowls,1,-36.836185,144.155452
Lockwood South,Tennis (Outdoor),1,-36.844175,144.158386
Long Gully,Australian Rules Football,1,-36.744558,144.256985
Long Gully,Cricket,1,-36.744558,144.256985
Long Gully,Swimming,1,-36.74621,144.259888
Longford,Equestrian,1,-38.16823,147.078276
Longford,Golf,1,-38.161026,147.072649
Longford,Lawn Bowls,1,-38.161026,147.072649
Longford,Shooting Sports,1,-38.204192,147.058671
Longlea,Cricket,1,-36.775439,144.426157
Longlea,Tennis (Outdoor),1,-36.775439,144.426157
Longwarry,Australian Rules Football,1,-38.116862,145.763789
Longwarry,Cricket,1,-38.116862,145.763789
Longwarry,Lawn Bowls,1,-38.113247,145.767998
Longwarry,Netball,1,-38.116862,145.763789
Longwarry,Tennis (Outdoor),1,-38.116862,145.763789
Longwood,Australian Rules Football,1,-36.804736,145.427495
Longwood,Equestrian,1,-36.804736,145.427495
Longwood,Golf,1,-36.805853,145.429005
Longwood,Netball,1,-36.804736,145.427495
Longwood,Tennis (Outdoor),1,-36.804736,145.427495
Lorne,Australian Rules Football,1,-38.540346,143.972772
Lorne,Badminton,1,-38.539579,143.972245
Lorne,Basketball,1,-38.539579,143.972245
Lorne,Cricket,1,-38.540346,143.972772
Lorne,Golf,1,-38.526247,143.974495
Lorne,Lawn Bowls,1,-38.536879,143.975426
Lorne,Netball,1,-38.540346,143.972772
Lorne,Netball (indoor),1,-38.539579,143.972245
Lorne,Skating,1,-38.539685,143.975577
Lorne,Surf Life Saving,1,-38.542385,143.97635
Lorne,Swimming,1,-38.539575,143.975714
Lorne,Tennis (Outdoor),1,-38.526247,143.974495
Lower Plenty ,Baseball,1,-37.727341,145.108231
Lower Plenty ,Cricket,1,-37.727341,145.108231
Lower Plenty ,Golf,2,-37.73786,145.1073565
Lower Plenty ,Lawn Bowls,1,-37.730757,145.110374
Lower Templestowe,Fitness / Gymnasium Workouts,1,-37.773865,145.123387
Lower Templestowe,Skating,1,-37.762027,145.099735
Lower Templestowe,Swimming,1,-37.773865,145.123387
Lower Templestowe ,Australian Rules Football,1,-37.768042,145.106722
Lower Templestowe ,Cricket,1,-37.768042,145.106722
Lower Templestowe ,Tennis (Outdoor),1,-37.768042,145.106722
Lubeck,Australian Rules Football,1,-36.748305,142.551355
Lubeck,Cricket,1,-36.748305,142.551355
Lubeck,Tennis (Outdoor),1,-36.748305,142.551355
Lucknow,Australian Rules Football,1,-37.813354,147.649777
Lucknow,Carpet Bowls,1,-37.813354,147.649777
Lucknow,Cricket,1,-37.813354,147.649777
Lucknow,Netball,1,-37.813354,147.649777
Lucknow,Squash / Racquetball,2,-37.813354,147.649777
Lucknow,Table Tennis,2,-37.813354,147.649777
Lucknow,Tennis (Outdoor),1,-37.813354,147.649777
Lynbrook ,Australian Rules Football,1,-38.056559,145.24987
Lynbrook ,BMX,1,-38.056559,145.24987
Lynbrook ,Basketball,1,-38.056559,145.24987
Lynbrook ,Cricket,1,-38.056559,145.24987
Lyndhurst,Australian Rules Football,1,-38.072755,145.250936
Lyndhurst,Cricket,1,-38.072755,145.250936
Lysterfield,Australian Rules Football,1,-37.912384,145.278083
Lysterfield,Basketball,1,-37.912384,145.278083
Lysterfield,Cricket,1,-37.912384,145.278083
Lysterfield,Netball,1,-37.912384,145.278083
Lysterfield,Sailing,1,-37.96544,145.300759
Lysterfield,Shooting Sports,1,-37.943005,145.315012
Lysterfield,Tennis (Outdoor),1,-37.912384,145.278083
Macarthur,Australian Rules Football,1,-38.038311,142.007627
Macarthur,Cricket,1,-38.038311,142.007627
Macarthur,Equestrian,1,-38.038311,142.007627
Macarthur,Golf,1,-38.031048,141.990394
Macarthur,Lawn Bowls,1,-38.03337,142.001037
Macarthur,Netball,1,-38.038311,142.007627
Macarthur,Swimming,1,-38.03337,142.001037
Macarthur,Tennis (Outdoor),1,-38.03337,142.001037
Macclesfield,Equestrian,1,-37.889023,145.491043
Macedon,Australian Rules Football,2,-37.418782,144.566094
Macedon,Badminton,1,-37.417427,144.573248
Macedon,Basketball,1,-37.417427,144.573248
Macedon,Cricket,2,-37.418782,144.566094
Macedon,Lawn Bowls,1,-37.417932,144.574216
Macedon,Netball (Indoor),1,-37.417427,144.573248
Macedon,Soccer (Indoor Soccer / Futsal),1,-37.417427,144.573248
Macedon,Tennis (Indoor),1,-37.417427,144.573248
Macedon,Tennis (Outdoor),1,-37.417401,144.5727
Macedon,Volleyball,1,-37.417427,144.573248
Macleod,Australian Rules Football,2,-37.7258735,145.069829
Macleod,Badminton,1,-37.723317,145.068971
Macleod,Basketball,1,-37.723317,145.068971
Macleod,Boxing,1,-37.723317,145.068971
Macleod,Cricket,2,-37.7258735,145.069829
Macleod,Fitness / Gymnasium Workouts,3,-37.724066,145.06923933333334
Macleod,Gymnastics,2,-37.7244405,145.06937349999998
Macleod,Netball (Indoor),1,-37.724356,145.070395
Macleod,Soccer (Indoor Soccer / Futsal),1,-37.724356,145.070395
Macleod,Tennis (Outdoor),3,-37.72502133333333,145.06954299999998
Macleod ,Australian Rules Football,1,-37.71796,145.080081
Macleod ,Cricket,1,-37.71796,145.080081
Macorna,Australian Rules Football,1,-35.923852,144.030377
Macorna,Cricket,1,-35.923852,144.030377
Macorna,Equestrian,1,-35.923852,144.030377
Macorna,Netball,1,-35.923852,144.030377
Maffra,Australian Rules Football,2,-37.956619,146.984716
Maffra,Basketball,1,-37.956592,146.996349
Maffra,Cricket,3,-37.95876033333334,146.99148233333335
Maffra,Croquet,1,-37.963302,146.978965
Maffra,Cycling,1,-37.940466,146.98166
Maffra,Golf,1,-37.954243,147.002491
Maffra,Gymnastics,1,-37.956592,146.996349
Maffra,Hockey,1,-37.956592,146.996349
Maffra,Lawn Bowls,1,-37.961558,146.981717
Maffra,Netball,1,-37.956646,146.973083
Maffra,Squash / Racquetball,1,-37.967436,146.976746
Maffra,Tennis (Outdoor),3,-37.96316766666666,146.97423166666667
Magpie,Aerobics,1,-37.63028,143.836995
Magpie,Fitness / Gymnasium Workouts,1,-37.63028,143.836995
Maiden Gully,Australian Rules Football,1,-36.745103,144.205138
Maiden Gully,Cricket,1,-36.745103,144.205138
Maiden Gully,Tennis (Outdoor),1,-36.745103,144.205138
Maidstone,Australian Rules Football,1,-37.787463,144.866889
Maidstone,Basketball,1,-37.787789,144.873512
Maidstone,Cricket,2,-37.785792,144.872403
Maidstone,Fitness / Gymnasium Workouts,1,-37.775649,144.880083
Maidstone,Golf,1,-37.776838,144.869581
Maidstone,Lawn Bowls,1,-37.77837,144.885465
Maidstone,Netball,1,-37.787789,144.873512
Maidstone,Soccer,3,-37.787970666666666,144.873415
Maidstone,Tennis (Outdoor),1,-37.792328,144.875439
Main Ridge,Lawn Bowls,1,-38.400233,144.968618
Main Ridge ,Cricket,1,-38.400078,144.969324
Main Ridge ,Equestrian,1,-38.405472,144.953754
Main Ridge ,Tennis (Outdoor),1,-38.400078,144.969324
Maldon,Australian Rules Football,1,-36.996331,144.065876
Maldon,Cricket,1,-36.996331,144.065876
Maldon,Croquet,1,-36.996508,144.067572
Maldon,Equestrian,1,-36.985495,144.09904
Maldon,Golf,1,-36.982874,144.063252
Maldon,Lawn Bowls,1,-36.990221,144.06549
Maldon,Motor Cycling,1,-37.027579,144.098435
Maldon,Netball,1,-36.996331,144.065876
Maldon,Swimming,1,-36.99453,144.064514
Maldon,Tennis (Outdoor),1,-36.996331,144.065876
Mallacoota,Basketball,1,-37.559152,149.757183
Mallacoota,Cricket,1,-37.559152,149.757183
Mallacoota,Equestrian,1,-37.546324,149.727052
Mallacoota,Golf,1,-37.57155,149.757379
Mallacoota,Lawn Bowls,1,-37.57155,149.757379
Mallacoota,Netball,1,-37.559152,149.757183
Mallacoota,Shooting Sports,1,-37.596151,149.712521
Mallacoota,Skating,1,-37.559152,149.757183
Mallacoota,Soccer,1,-37.570592,149.757468
Mallacoota,Surf Life Saving,1,-37.56927,149.762007
Mallacoota,Swimming,1,-37.562064,149.753667
Mallacoota,Tennis (Outdoor),1,-37.559152,149.757183
Malmsbury,Australian Rules Football,1,-37.186378,144.381707
Malmsbury,Cricket,1,-37.186378,144.381707
Malvern,Cricket,3,-37.850913,145.038718
Malvern,Fitness / Gymnasium Workouts,1,-37.852113,145.036155
Malvern,Lacrosse,1,-37.856137,145.031156
Malvern,Lawn Bowls,1,-37.860324,145.034287
Malvern,Rugby Union,1,-37.851236,145.049018
Malvern,Soccer,1,-37.845366,145.03598
Malvern,Tennis (Outdoor),1,-37.864288,145.039
Malvern East,Cricket,2,-37.882659,145.080888
Malvern East,Lacrosse,1,-37.882659,145.080888
Malvern East,Lawn Bowls,1,-37.882659,145.080888
Malvern East,Tennis (Indoor),1,-37.882659,145.080888
Manangatang,Australian Rules Football,1,-35.055373,142.885338
Manangatang,Cricket,1,-35.055373,142.885338
Manangatang,Golf,1,-35.045172,142.889898
Manangatang,Lawn Bowls,1,-35.054826,142.880559
Manangatang,Netball,1,-35.055373,142.885338
Manangatang,Swimming,1,-35.055603,142.880471
Manangatang,Tennis (Outdoor),1,-35.055373,142.885338
Mandurang South,Cricket,1,-36.845662,144.276874
Mandurang South,Equestrian,1,-36.845662,144.276874
Mandurang South,Tennis (Outdoor),1,-36.845662,144.276874
Manifold Heights,Fitness / Gymnasium Workouts,1,-38.137396,144.336665
Mannibadar,Tennis (Outdoor),1,-37.760951,143.498132
Mansfield,Athletics,1,-37.056685,146.083485
Mansfield,Australian Rules Football,1,-37.054086,146.085921
Mansfield,BMX,1,-37.146498,146.452432
Mansfield,Badminton,1,-37.054086,146.085921
Mansfield,Basketball,1,-37.054086,146.085921
Mansfield,Cricket,2,-37.0544915,146.08941249999998
Mansfield,Cycling,8,-37.047329875,146.14036375
Mansfield,Equestrian,1,-37.053486,146.100766
Mansfield,Fitness / Gymnasium Workouts,1,-37.054086,146.085921
Mansfield,Golf,1,-37.053808,146.074623
Mansfield,Lawn Bowls,1,-37.053967,146.090056
Mansfield,Netball,1,-37.054086,146.085921
Mansfield,Soccer,1,-37.056685,146.083485
Mansfield,Soccer (Indoor Soccer / Futsal),1,-37.054086,146.085921
Mansfield,Swimming,1,-37.054086,146.085921
Mansfield,Tae Kwon Do,1,-37.054086,146.085921
Mansfield,Tennis (Outdoor),1,-37.052961,146.080807
Marcus Hill,Tennis (Outdoor),1,-38.241921,144.571383
Marden,Tennis (Outdoor),1,-38.47559,146.112115
Maribyrnong,Australian Rules Football,1,-37.767854,144.895456
Maribyrnong,Cricket,2,-37.7730965,144.89090299999998
Maribyrnong,Fitness / Gymnasium Workouts,2,-37.7762485,144.8866045
Maribyrnong,Swimming,1,-37.7768,144.886664
Maribyrnong,Ten Pin Bowling,1,-37.788284,144.889729
Maribyrnong,Tennis (Outdoor),1,-37.778339,144.88635
Markwood,Tennis (Outdoor),1,-36.455997,146.498866
Marlo ,Tennis (Outdoor),1,-37.796527,148.533857
Marnoo,Australian Rules Football,1,-36.671694,142.867216
Marnoo,Cricket,1,-36.671694,142.867216
Marnoo,Swimming,1,-36.676233,142.869874
Marnoo,Tennis (Outdoor),1,-36.671694,142.867216
Marong,Australian Rules Football,2,-36.7381235,144.13617399999998
Marong,Cricket,2,-36.7381235,144.13617399999998
Marong,Equestrian,1,-36.738,144.138
Marong,Golf,1,-36.739011,144.1288
Marong,Lawn Bowls,2,-36.738085999999996,144.1370665
Marong,Netball,2,-36.7381235,144.13617399999998
Marong,Swimming,1,-36.738618,144.132334
Marong,Tennis (Outdoor),1,-36.733763,144.132559
Maroona,Australian Rules Football,1,-37.439012,142.860913
Maroona,Tennis (Outdoor),1,-37.439012,142.860913
Marshall,Tennis (Outdoor),1,-38.196782,144.348258
Maryborough,Athletics,2,-37.0493005,143.74330600000002
Maryborough,Australian Rules Football,2,-37.050624,143.73629599999998
Maryborough,Badminton,1,-37.05575,143.743896
Maryborough,Basketball,1,-37.05575,143.743896
Maryborough,Cricket,6,-37.0487535,143.73727933333333
Maryborough,Croquet,1,-37.045007,143.740389
Maryborough,Cycling,1,-37.049404,143.725798
Maryborough,Equestrian,1,-37.06693,143.738968
Maryborough,Fitness / Gymnasium Workouts,1,-37.05575,143.743896
Maryborough,Golf,1,-37.032806,143.744361
Maryborough,Hockey,1,-37.043009,143.74114
Maryborough,Lawn Bowls,2,-37.0409435,143.73901899999998
Maryborough,Netball,2,-37.050624,143.73629599999998
Maryborough,Netball (Indoor),2,-37.0555615,143.74614
Maryborough,Shooting Sports,1,-37.055884,143.753602
Maryborough,Soccer,1,-37.053752,143.749444
Maryborough,Soccer (Indoor Soccer / Futsal),1,-37.05575,143.743896
Maryborough,Swimming,2,-37.0493795,143.74251800000002
Maryborough,Table Tennis,1,-37.05575,143.743896
Maryborough,Tae Kwon Do,1,-37.05575,143.743896
Maryborough,Tennis (Outdoor),2,-37.043009,143.74114
Maryborough,Volleyball,1,-37.05575,143.743896
Maryknoll,Cricket,1,-38.03678,145.604734
Maryknoll,Tennis (Outdoor),1,-38.03678,145.604734
Marysville,Australian Rules Football,1,-37.512886,145.750838
Marysville,BMX,1,-37.512886,145.750838
Marysville,Basketball,1,-37.512886,145.750838
Marysville,Cricket,1,-37.512886,145.750838
Marysville,Equestrian,1,-37.512886,145.750838
Marysville,Golf,1,-37494546.0,145.747764
Marysville,Lawn Bowls,1,-37.494697,145.748407
Marysville,Skating,1,-37.512886,145.750838
Marysville,Swimming,1,-37.51132,145.748758
Marysville,Tennis (Outdoor),1,-37.512886,145.750838
Maryvale,Cricket,1,-38.185487,146.452067
Maryvale,Gridiron,1,-38.185487,146.452067
Maude,Cycling,1,-37.928357,144.16371
Maude,Tennis (Outdoor),1,-37.949583,144.169446
Mccrae,Sailing,1,-38.347886,144.927411
Mccrae,Surf Life Saving,1,-38.347569,144.928659
Mckinnon,Australian Rules Football,1,-37.914929,145.050961
Mckinnon,Cricket,2,-37.914929,145.050961
Meadow Heights,Australian Rules Football,1,-37.665102,144.915255
Meadow Heights,Basketball,1,-37.655,144.922
Meadow Heights,Cricket,1,-37.665102,144.915255
Meadow Heights,Soccer,2,-37.665102,144.915255
Meeniyan,Archery,1,-38.575706,146.010378
Meeniyan,Australian Rules Football,1,-38.575706,146.010378
Meeniyan,Basketball,1,-38.579182,146.014598
Meeniyan,Cricket,1,-38.575706,146.010378
Meeniyan,Golf,1,-38.607457,146.020978
Meeniyan,Lawn Bowls,1,-38.575706,146.010378
Meeniyan,Netball,1,-38.575706,146.010378
Meeniyan,Tennis (Outdoor),1,-38.575706,146.010378
Melbourne,Australian Rules Football,1,-37.816543,144.947118
Melbourne,Cricket,1,-37.816543,144.947118
Melbourne,Cycling,1,-37.821437,144.979104
Melbourne,Fitness / Gymnasium Workouts,8,-37.815211625,144.964568375
Melbourne,Lawn Bowls,2,-37.809912,144.95443
Melbourne,Netball,1,-37.809912,144.95443
Melbourne,Rugby League,2,-37.820608500000006,144.964522
Melbourne,Rugby Union,2,-37.820608500000006,144.964522
Melbourne,Soccer,1,-37.824674,144.981926
Melbourne,Swimming,1,-37.824674,144.981926
Melbourne,Tennis (Outdoor),3,-37.81122466666667,144.968798
Melton,Australian Rules Football,4,-37.670269000000005,144.5697175
Melton,Basketball,2,-37.674354,144.55715099999998
Melton,Beach Volleyball,1,-37.681499,144.567827
Melton,Cricket,8,-37.670156875,144.56939825
Melton,Cricket (Indoor),1,-37.681499,144.567827
Melton,Equestrian,1,-37.638326,144.556654
Melton,Fitness / Gymnasium Workouts,6,-37.685624,144.57612633333335
Melton,Golf,2,-37.6898215,144.59963249999998
Melton,Hockey,2,-37.669773,144.58110399999998
Melton,Lawn Bowls,1,-37.684765,144.592489
Melton,Netball,4,-37.670269000000005,144.5697175
Melton,Netball (Indoor),2,-37.681499,144.567827
Melton,Power Boating,1,-37.636414,144.57175
Melton,Rugby League,1,-37.636414,144.57175
Melton,Rugby Union,1,-37.636414,144.57175
Melton,Skating,1,-37.685217,144.588602
Melton,Soccer,2,-37.6540945,144.5777545
Melton,Soccer (Indoor Soccer / Futsal),1,-37.681499,144.567827
Melton,Squash / Racquetball,2,-37.6861255,144.58620200000001
Melton,Swimming,2,-37.689735999999996,144.5673205
Melton,Tennis (Outdoor),6,-37.6725495,144.5710865
Melton,Volleyball,1,-37.681499,144.567827
Melton South,Athletics,2,-37.7121305,144.581221
Melton South,Cricket,2,-37.707494,144.57475599999998
Melton South,Fitness / Gymnasium Workouts,1,-37.700161,144.578936
Melton South,Hockey,1,-37.716,144.586
Melton South,Shooting Sports,1,-37.714241,144.547177
Melton South,Skating,1,-37.705053,144.564884
Melton South,Swimming,1,-37.7,144.576
Melton South,Table Tennis,1,-37.707164,144.565688
Melton South,Tennis (Outdoor),1,-37.708261,144.576442
Melton West,Skating,1,-37.675673,144.552774
Mentone,Athletics,1,-37.983995,145.073156
Mentone,Australian Rules Football,2,-37.983343500000004,145.07469700000001
Mentone,Cricket,2,-37.983343500000004,145.07469700000001
Mentone,Lawn Bowls,1,-37.98078,145.066072
Mentone,Surf Life Saving,1,-37.988684,145.058713
Mentone,Swimming,1,-37.987799,145.069459
Mentone,Tennis (Outdoor),2,-37.983995,145.073156
Menzies Creek,Cricket,1,-37.913167,145.393932
Menzies Creek,Soccer,1,-37.913167,145.393932
Merbein,Australian Rules Football,1,-34.164337,142.053071
Merbein,Baseball,1,-34.170969,142.078595
Merbein,Cricket,2,-34.167653,142.065833
Merbein,Croquet,1,-34.164337,142.053071
Merbein,Golf,1,-34.209937,142.077629
Merbein,Lawn Bowls,1,-34.165312,142.05552
Merbein,Netball,1,-34.164337,142.053071
Merbein,Soccer,1,-34.164337,142.053071
Merbein,Swimming,1,-34.166233,142.053419
Merbein,Tennis (Outdoor),1,-34.164337,142.053071
Meredith,Australian Rules Football,1,-37.84749,144.073835
Meredith,BMX,1,-37.84749,144.073835
Meredith,Cricket,1,-37.84749,144.073835
Meredith,Cycling,1,-37.844995,144.06934
Meredith,Golf,1,-37.859511,144.074026
Meredith,Skating,1,-37.84749,144.073835
Meredith,Tennis (Outdoor),1,-37.84749,144.073835
Merino,Cricket,1,-37.710513,141.544803
Merino,Equestrian,1,-37.710513,141.544803
Merino,Golf,1,-37.731194,141.53432
Merino,Swimming,1,-37.713295,141.546055
Mernda,Australian Rules Football,2,-37.6041325,145.09526549999998
Mernda,Cricket,2,-37.6041325,145.09526549999998
Mernda,Equestrian,1,-37.604721,145.072556
Mernda,Netball,1,-37.596512,145.104014
Merricks,Equestrian,1,-38.38889,145.08762
Merricks Beach,Sailing,1,-38.401102,145.100525
Merrigum,Australian Rules Football,1,-36.371482,145.128197
Merrigum,Cricket,1,-36.371482,145.128197
Merrigum,Golf,1,-36.367754,145.145191
Merrigum,Lawn Bowls,1,-36.37184,145.126856
Merrigum,Netball,1,-36.371482,145.128197
Merrigum,Swimming,1,-36.372121,145.130585
Merrigum,Tennis (Outdoor),1,-36.371482,145.128197
Merrijig,Motor Cycling,1,-37.09991,146.270572
Merrijig,Motor Sports,1,-37.100073,146.270553
Merton,Cricket,1,-36.972589,145.707149
Metcalfe,Tennis (Outdoor),1,-37.104814,144.423478
Metung,Golf,1,-37.877324,147.836201
Metung,Lawn Bowls,1,-37.887726,147.856028
Metung,Sailing,1,-37.888,147.857
Metung,Tennis (Outdoor),1,-37.887726,147.856028
Mia Mia,Cricket,1,-36.99745,144.572435
Mia Mia,Tennis (Outdoor),1,-36.99745,144.572435
Middle Park,Lawn Bowls,1,-37.848568,144.964629
Milawa,Australian Rules Football,1,-36.449416,146.446898
Milawa,Cricket,1,-36.449416,146.446898
Milawa,Lawn Bowls,1,-36.449416,146.446898
Milawa,Netball,1,-36.449416,146.446898
Milawa,Tennis (Outdoor),2,-36.449416,146.446898
Mildura,Athletics,1,-34.172888,142.133003
Mildura,Australian Rules Football,2,-34.184314,142.147695
Mildura,BMX,1,-34.172888,142.133003
Mildura,Baseball,1,-34.172888,142.133003
Mildura,Basketball,1,-34.190606,142.169868
Mildura,Beach Volleyball,1,-34.1905,142.171
Mildura,Cricket,2,-34.184314,142.147695
Mildura,Cricket (Indoor),1,-34.1905,142.171
Mildura,Croquet,1,-34.176798,142.154262
Mildura,Equestrian,1,-34.186607,142.202946
Mildura,Fitness / Gymnasium Workouts,4,-34.19693975,142.16115825
Mildura,Golf,1,-34.178755,142.137402
Mildura,Hockey,1,-34.172888,142.133003
Mildura,Lawn Bowls,2,-34.178214,142.160544
Mildura,Motor Cycling,2,-34.219364999999996,142.11990400000002
Mildura,Netball,2,-34.186268999999996,142.1583245
Mildura,Netball (Indoor),1,-34.1905,142.171
Mildura,Sailing,1,-34.206085,142.096916
Mildura,Soccer,1,-34.172888,142.133003
Mildura,Soccer (Indoor Soccer / Futsal),1,-34.1905,142.171
Mildura,Softball,1,-34.172888,142.133003
Mildura,Swimming,1,-34.191855,142.157608
Mildura,Tennis (Outdoor),2,-34.175187,142.1470205
Mill Park,Aerobics,1,-37.658039,145.055256
Mill Park,Australian Rules Football,2,-37.668839500000004,145.07035050000002
Mill Park,BMX,1,-37.66909,145.039467
Mill Park,Baseball,1,-37.655975,145.056146
Mill Park,Basketball,2,-37.667370000000005,145.0686445
Mill Park,Cricket,4,-37.668223749999996,145.0566755
Mill Park,Fitness / Gymnasium Workouts,1,-37.658039,145.055256
Mill Park,Karate,1,-37.658039,145.055256
Mill Park,Skating,1,-37.655975,145.056146
Mill Park,Soccer,2,-37.667608,145.0430005
Mill Park,Softball,1,-37.655975,145.056146
Mill Park,Swimming,1,-37.658039,145.055256
Mill Park,Tennis (Outdoor),2,-37.669242,145.069632
Millgrove,Cricket,1,-37.753601,145.649617
Millgrove,Soccer,1,-37.753601,145.649617
Miners Rest,Cycling,1,-37.478536,143.81972
Minimay,Cricket,1,-36.711645,141.175969
Mininera,Australian Rules Football,1,-37.602218,142.963743
Mininera,Cricket,1,-37.602218,142.963743
Mininera,Netball,1,-37.602218,142.963743
Mininera,Tennis (Outdoor),1,-37.602218,142.963743
Minyip,Australian Rules Football,1,-36.460204,142.593036
Minyip,Cricket,1,-36.460204,142.593036
Minyip,Golf,1,-36.474402,142.594082
Minyip,Lawn Bowls,1,-36.458893,142.590031
Minyip,Netball,1,-36.460204,142.593036
Minyip,Swimming,1,-36.460713,142.591973
Minyip,Tennis (Outdoor),2,-36.460204,142.593036
Mirboo  ,Cricket,1,-38.470554,146.210329
Mirboo  ,Tennis (Outdoor),1,-38.470554,146.210329
Mirboo North,Australian Rules Football,1,-38.399165,146.165864
Mirboo North,Basketball,1,-38.401961,146.146844
Mirboo North,Cricket,2,-38.399165,146.165864
Mirboo North,Equestrian,1,-38.399165,146.165864
Mirboo North,Golf,1,-38.394328,146.172258
Mirboo North,Lawn Bowls,1,-38.398134,146.147992
Mirboo North,Netball,1,-38.399165,146.165864
Mirboo North,Soccer,1,-38.399165,146.165864
Mirboo North,Swimming,1,-38.39637,146.154977
Mirboo North,Tennis (Outdoor),1,-38.399165,146.165864
Mirranatwa,Tennis (Outdoor),1,-37.406062,142.399231
Mitcham,Australian Rules Football,2,-37.824124,145.206123
Mitcham,BMX,1,-37.827306,145.210295
Mitcham,Cricket,2,-37.824124,145.206123
Mitcham,Fitness / Gymnasium Workouts,3,-37.816004,145.194385
Mitcham,Lawn Bowls,2,-37.818608999999995,145.2011675
Mitcham,Tennis (Outdoor),1,-37.827306,145.210295
Mitiamo,Australian Rules Football,1,-36.211645,144.236642
Mitiamo,Cricket,1,-36.211645,144.236642
Mitiamo,Golf,1,-36.182783,144.220512
Mitiamo,Netball,1,-36.211645,144.236642
Mitiamo,Swimming,1,-36.210662,144.233419
Mitiamo,Tennis (Outdoor),1,-36.211645,144.236642
Mitta Mitta,Australian Rules Football,1,-36.533222,147.372579
Mitta Mitta,Golf,1,-36.533222,147.372579
Mitta Mitta,Tennis (Outdoor),1,-36.533222,147.372579
Modella,Cycling,1,-38.187803,145.7094
Modella,Tennis (Outdoor),1,-38.186016,145.710863
Modewarre,Cricket,1,-38.2533,144.139206
Modewarre,Tennis (Outdoor),1,-38.2533,144.139206
Moe,Australian Rules Football,2,-38.178934999999996,146.255109
Moe,Cricket,2,-38.178934999999996,146.255109
Moe,Equestrian,1,-38.172114,146.25174
Moe,Fitness / Gymnasium Workouts,1,-38.177637,146.260925
Moe,Lawn Bowls,1,-38.175923,146.257671
Moe,Netball,2,-38.177083499999995,146.25505099999998
Moe,Skating,1,-38.176784,146.26421
Moe,Soccer,1,-38.182603,146.264312
Moe,Swimming,1,-38.181498,146.266409
Moe,Tennis (Outdoor),1,-38.178036,146.270986
Molesworth,Cricket,1,-37.162482,145.538931
Moliagul,Cricket,1,-36.749226,143.663428
Monbulk,Australian Rules Football,1,-37.874626,145.410421
Monbulk,Cricket,2,-37.8754055,145.406143
